"RESULTADO","DATA_EXECUCAO","PRODUTO","TEMPO_PLAN","TEMPO_REAL","OPERACAO","NOME","ID_PESSOA",
0,2016-12-26 00:00:00.000000000,"AOM3I",2.01,2.33,21,"Woody Guthrie",290,
0,2016-11-10 00:00:00.000000000,"AOM3I",2.01,2.23,21,"Woody Guthrie",290,
0,2009-08-06 00:00:00.000000000,"AOM3I",2.99,3.53,14,"Woody Guthrie",290,
0,2017-06-20 00:00:00.000000000,"AOM3I",2.99,3.59,14,"Woody Guthrie",290,
0,2011-04-21 00:00:00.000000000,"APEJQ",4.54,5.18,1,"Woody Guthrie",290,
0,2016-08-13 00:00:00.000000000,"APEJQ",4.81,5.4,24,"Woody Guthrie",290,
0,2016-12-03 00:00:00.000000000,"APEJQ",2.99,3.6,21,"Woody Guthrie",290,
1,2014-12-12 00:00:00.000000000,"APEJQ",1.62,1.54,9,"Woody Guthrie",290,
0,2014-02-18 00:00:00.000000000,"ARZ2R",4.08,4.45,5,"Woody Guthrie",290,
0,2011-12-02 00:00:00.000000000,"ARZ2R",6.23,6.92,10,"Woody Guthrie",290,
1,2010-09-26 00:00:00.000000000,"AYAJU",6.59,6.31,17,"Woody Guthrie",290,
0,2015-04-08 00:00:00.000000000,"AYAJU",0.91,0.95,21,"Woody Guthrie",290,
0,2016-10-29 00:00:00.000000000,"AYAJU",5.82,7.2,20,"Woody Guthrie",290,
0,2017-03-17 00:00:00.000000000,"A2IXF",0.57,0.61,5,"Woody Guthrie",290,
0,2010-09-04 00:00:00.000000000,"A2IXF",8.4,11.01,41,"Woody Guthrie",290,
0,2010-10-31 00:00:00.000000000,"A2IXF",6.74,7.36,24,"Woody Guthrie",290,
0,2011-02-22 00:00:00.000000000,"A2IXF",5.91,6.44,23,"Woody Guthrie",290,
0,2011-03-25 00:00:00.000000000,"A2IXF",0.1,0.11,20,"Woody Guthrie",290,
0,2011-03-24 00:00:00.000000000,"A2IXF",4.08,4.57,19,"Woody Guthrie",290,
0,2010-01-05 00:00:00.000000000,"A2V3K",0.97,1.01,13,"Woody Guthrie",290,
0,2012-09-05 00:00:00.000000000,"A2V3K",9.67,10.54,42,"Woody Guthrie",290,
0,2009-04-09 00:00:00.000000000,"A2V3K",0.42,0.46,38,"Woody Guthrie",290,
0,2009-11-19 00:00:00.000000000,"A2V3K",0.21,0.21,35,"Woody Guthrie",290,
0,2009-03-27 00:00:00.000000000,"A2V3K",1.78,1.86,27,"Woody Guthrie",290,
0,2014-04-09 00:00:00.000000000,"A2V3K",4.3,5.16,20,"Woody Guthrie",290,
0,2009-06-29 00:00:00.000000000,"A2V3K",3.19,3.7,18,"Woody Guthrie",290,
0,2011-12-26 00:00:00.000000000,"A2V3K",5.74,5.92,17,"Woody Guthrie",290,
0,2014-04-06 00:00:00.000000000,"A2V3K",7.57,8.57,15,"Woody Guthrie",290,
0,2017-09-10 00:00:00.000000000,"A233P",6.77,7.08,1,"Woody Guthrie",290,
0,2009-12-12 00:00:00.000000000,"A233P",9.54,12.8,13,"Woody Guthrie",290,
0,2012-08-16 00:00:00.000000000,"A233P",9.54,10.49,13,"Woody Guthrie",290,
0,2016-02-12 00:00:00.000000000,"A233P",9.62,12.12,12,"Woody Guthrie",290,
0,2017-11-21 00:00:00.000000000,"A233P",9.62,12.16,12,"Woody Guthrie",290,
0,2012-04-22 00:00:00.000000000,"A4R06",7.17,7.44,6,"Woody Guthrie",290,
0,2009-09-18 00:00:00.000000000,"A4R06",1.21,1.29,7,"Woody Guthrie",290,
0,2009-10-20 00:00:00.000000000,"A4R06",1.21,1.41,7,"Woody Guthrie",290,
0,2016-06-09 00:00:00.000000000,"A59HR",4.29,4.76,5,"Woody Guthrie",290,
0,2010-04-12 00:00:00.000000000,"A59HR",7.47,8.51,19,"Woody Guthrie",290,
0,2015-05-01 00:00:00.000000000,"A59HR",0.25,0.26,17,"Woody Guthrie",290,
1,2016-04-04 00:00:00.000000000,"A59HR",7.91,7.75,9,"Woody Guthrie",290,
1,2010-01-19 00:00:00.000000000,"A59HR",7.91,7.12,9,"Woody Guthrie",290,
0,2016-04-06 00:00:00.000000000,"A6Z4C",2.28,2.6,23,"Woody Guthrie",290,
1,2013-08-07 00:00:00.000000000,"A6Z4C",5.88,5.77,29,"Woody Guthrie",290,
1,2018-10-01 00:00:00.000000000,"A6Z4C",5.76,5.19,26,"Woody Guthrie",290,
1,2010-08-16 00:00:00.000000000,"A72OR",9,8.55,1,"Woody Guthrie",290,
0,2019-09-21 00:00:00.000000000,"A72OR",1.76,1.89,12,"Woody Guthrie",290,
0,2017-01-09 00:00:00.000000000,"A72OR",9.04,9.78,3,"Woody Guthrie",290,
0,2017-01-16 00:00:00.000000000,"A72X8",2.15,2.44,5,"Woody Guthrie",290,
0,2017-06-24 00:00:00.000000000,"A72X8",6.29,7.55,20,"Woody Guthrie",290,
0,2017-12-20 00:00:00.000000000,"A8OCS",9.03,10.53,6,"Woody Guthrie",290,
0,2011-05-13 00:00:00.000000000,"A80CI",8.78,10.54,2,"Woody Guthrie",290,
0,2011-05-24 00:00:00.000000000,"A80CI",7.56,8.16,23,"Woody Guthrie",290,
0,2013-04-11 00:00:00.000000000,"A80CI",5.41,5.84,8,"Woody Guthrie",290,
1,2019-04-01 00:00:00.000000000,"A9P11",7.23,6.51,9,"Woody Guthrie",290,
0,2019-04-10 00:00:00.000000000,"A9P11",1.31,1.35,24,"Woody Guthrie",290,
1,2010-08-17 00:00:00.000000000,"A9P11",1.23,1.22,20,"Woody Guthrie",290,
0,2015-03-01 00:00:00.000000000,"A9P11",7.12,8.52,18,"Woody Guthrie",290,
0,2014-10-02 00:00:00.000000000,"A9P11",9.98,11.97,17,"Woody Guthrie",290,
0,2010-06-16 00:00:00.000000000,"A9ZQG",3.48,3.65,5,"Woody Guthrie",290,
0,2009-04-14 00:00:00.000000000,"A9ZQG",4.93,5.03,7,"Woody Guthrie",290,
0,2012-05-27 00:00:00.000000000,"BA88U",1.41,1.69,2,"Woody Guthrie",290,
0,2012-11-12 00:00:00.000000000,"BBC93",7.81,8.51,2,"Woody Guthrie",290,
0,2016-05-02 00:00:00.000000000,"BBC93",4.45,5.26,43,"Woody Guthrie",290,
1,2013-09-30 00:00:00.000000000,"BBC93",8.99,8.27,40,"Woody Guthrie",290,
0,2009-02-19 00:00:00.000000000,"BBC93",8.99,10.43,40,"Woody Guthrie",290,
1,2010-09-13 00:00:00.000000000,"BBC93",2.58,2.47,38,"Woody Guthrie",290,
0,2017-06-05 00:00:00.000000000,"BBC93",5.78,5.78,36,"Woody Guthrie",290,
0,2011-07-04 00:00:00.000000000,"BBC93",6.1,6.74,35,"Woody Guthrie",290,
0,2012-10-01 00:00:00.000000000,"BBC93",5.52,6.29,30,"Woody Guthrie",290,
1,2011-07-01 00:00:00.000000000,"BBC93",4.94,4.69,29,"Woody Guthrie",290,
1,2015-07-29 00:00:00.000000000,"BBC93",9.27,8.99,27,"Woody Guthrie",290,
0,2012-03-03 00:00:00.000000000,"BBC93",7.78,8.65,18,"Woody Guthrie",290,
0,2016-04-16 00:00:00.000000000,"BBC93",4.43,4.74,11,"Woody Guthrie",290,
0,2013-07-13 00:00:00.000000000,"BBC93",4.01,4.31,9,"Woody Guthrie",290,
0,2015-02-16 00:00:00.000000000,"BCE9N",6.46,7.31,3,"Woody Guthrie",290,
0,2016-11-27 00:00:00.000000000,"BCE9N",2.32,2.73,40,"Woody Guthrie",290,
1,2016-06-15 00:00:00.000000000,"BCE9N",5.08,4.93,34,"Woody Guthrie",290,
0,2015-06-14 00:00:00.000000000,"BCE9N",5.08,5.66,34,"Woody Guthrie",290,
0,2010-02-22 00:00:00.000000000,"BCE9N",8.78,10.36,28,"Woody Guthrie",290,
0,2019-09-12 00:00:00.000000000,"BCE9N",9.5,10.83,22,"Woody Guthrie",290,
0,2017-09-03 00:00:00.000000000,"BCE9N",6.95,8.56,21,"Woody Guthrie",290,
0,2017-11-16 00:00:00.000000000,"BCE9N",6.95,7.02,21,"Woody Guthrie",290,
0,2018-12-22 00:00:00.000000000,"BCE9N",6.13,6.82,13,"Woody Guthrie",290,
0,2017-09-17 00:00:00.000000000,"BCE9N",5.16,6.12,10,"Woody Guthrie",290,
1,2019-07-18 00:00:00.000000000,"BCL2Q",4.42,4.33,13,"Woody Guthrie",290,
0,2016-03-16 00:00:00.000000000,"BCL2Q",1.68,1.84,39,"Woody Guthrie",290,
0,2014-08-08 00:00:00.000000000,"BCL2Q",1.22,1.47,35,"Woody Guthrie",290,
0,2010-05-06 00:00:00.000000000,"BCL2Q",5.18,5.38,28,"Woody Guthrie",290,
1,2016-07-26 00:00:00.000000000,"BCL2Q",1.48,1.45,16,"Woody Guthrie",290,
0,2010-11-09 00:00:00.000000000,"BCL2Q",2.19,2.58,15,"Woody Guthrie",290,
0,2013-02-05 00:00:00.000000000,"BC7PM",7.39,8.72,2,"Woody Guthrie",290,
1,2016-04-26 00:00:00.000000000,"BC7PM",4.88,4.79,4,"Woody Guthrie",290,
0,2017-04-15 00:00:00.000000000,"BDD5Z",4.64,5.25,3,"Woody Guthrie",290,
0,2016-09-26 00:00:00.000000000,"BDD5Z",7.32,7.61,11,"Woody Guthrie",290,
1,2017-11-10 00:00:00.000000000,"BI6K5",5.06,4.55,18,"Woody Guthrie",290,
0,2009-11-15 00:00:00.000000000,"BI6K5",8.26,9.44,46,"Woody Guthrie",290,
1,2009-08-27 00:00:00.000000000,"BI6K5",2.07,1.99,45,"Woody Guthrie",290,
0,2018-03-15 00:00:00.000000000,"BI6K5",5.87,6.87,43,"Woody Guthrie",290,
0,2009-11-14 00:00:00.000000000,"BI6K5",4.77,5.46,42,"Woody Guthrie",290,
0,2012-10-02 00:00:00.000000000,"BI6K5",2.35,2.4,38,"Woody Guthrie",290,
0,2014-10-13 00:00:00.000000000,"BI6K5",9.33,9.51,28,"Woody Guthrie",290,
0,2012-03-13 00:00:00.000000000,"BJ6WL",6.11,6.41,2,"Woody Guthrie",290,
0,2012-09-07 00:00:00.000000000,"BJ6WL",6.11,6.47,2,"Woody Guthrie",290,
0,2013-07-17 00:00:00.000000000,"BKHWL",4.78,5.68,13,"Woody Guthrie",290,
0,2014-04-11 00:00:00.000000000,"BKHWL",6.04,6.83,39,"Woody Guthrie",290,
0,2013-08-01 00:00:00.000000000,"BKHWL",0.48,0.52,30,"Woody Guthrie",290,
0,2012-10-07 00:00:00.000000000,"BKHWL",5.35,6.11,29,"Woody Guthrie",290,
1,2015-06-10 00:00:00.000000000,"BKHWL",3.67,3.34,24,"Woody Guthrie",290,
0,2012-07-09 00:00:00.000000000,"BKHWL",5.91,7.03,18,"Woody Guthrie",290,
1,2014-12-29 00:00:00.000000000,"BKO3J",2.77,2.74,16,"Woody Guthrie",290,
0,2016-09-30 00:00:00.000000000,"BKO3J",8.88,10.21,35,"Woody Guthrie",290,
1,2016-09-21 00:00:00.000000000,"BKO3J",7.81,7.11,25,"Woody Guthrie",290,
0,2011-09-20 00:00:00.000000000,"BKO3J",4.38,4.9,22,"Woody Guthrie",290,
1,2010-06-11 00:00:00.000000000,"BKO3J",7.68,7.52,21,"Woody Guthrie",290,
0,2016-11-27 00:00:00.000000000,"BKO3J",1.55,1.79,17,"Woody Guthrie",290,
1,2012-03-03 00:00:00.000000000,"BKQSZ",5.56,5.5,1,"Woody Guthrie",290,
0,2015-12-31 00:00:00.000000000,"BKQSZ",5.02,6.7,19,"Woody Guthrie",290,
0,2018-02-16 00:00:00.000000000,"BKQSZ",8.31,9.48,15,"Woody Guthrie",290,
0,2011-10-07 00:00:00.000000000,"BKQSZ",9.63,10.4,9,"Woody Guthrie",290,
0,2018-02-14 00:00:00.000000000,"BKQSZ",5.18,6.08,8,"Woody Guthrie",290,
0,2013-09-09 00:00:00.000000000,"BKQSZ",8.36,9.62,4,"Woody Guthrie",290,
0,2015-02-19 00:00:00.000000000,"BK9BM",8.69,8.86,5,"Woody Guthrie",290,
1,2013-04-03 00:00:00.000000000,"BLH3I",5.32,5,5,"Woody Guthrie",290,
0,2014-08-22 00:00:00.000000000,"BLH3I",6.01,6.85,13,"Woody Guthrie",290,
0,2015-07-28 00:00:00.000000000,"BLH3I",6.01,6.61,13,"Woody Guthrie",290,
0,2018-03-21 00:00:00.000000000,"BLH3I",0.77,0.82,6,"Woody Guthrie",290,
0,2019-10-16 00:00:00.000000000,"BMVO0",0.46,0.46,11,"Woody Guthrie",290,
0,2019-07-07 00:00:00.000000000,"BMVO0",8.17,9.89,27,"Woody Guthrie",290,
0,2015-01-01 00:00:00.000000000,"BMVO0",4.72,4.91,26,"Woody Guthrie",290,
0,2011-09-06 00:00:00.000000000,"BMVO0",2.15,2.38,14,"Woody Guthrie",290,
0,2018-08-08 00:00:00.000000000,"BOH1U",6.73,7.14,2,"Woody Guthrie",290,
0,2015-12-03 00:00:00.000000000,"BOH1U",2.23,2.43,31,"Woody Guthrie",290,
1,2010-08-12 00:00:00.000000000,"BOH1U",8.82,8.29,24,"Woody Guthrie",290,
1,2010-11-22 00:00:00.000000000,"BOH1U",7.15,7.01,8,"Woody Guthrie",290,
0,2014-01-20 00:00:00.000000000,"BOH1U",5.46,5.84,7,"Woody Guthrie",290,
1,2016-07-12 00:00:00.000000000,"BOH1U",7.6,7.15,6,"Woody Guthrie",290,
0,2018-05-13 00:00:00.000000000,"BP4WV",8.37,10.37,2,"Woody Guthrie",290,
0,2018-05-06 00:00:00.000000000,"BP4WV",7.34,8.01,35,"Woody Guthrie",290,
0,2014-12-08 00:00:00.000000000,"BP4WV",5.58,6.58,32,"Woody Guthrie",290,
0,2011-02-24 00:00:00.000000000,"BP4WV",0.9,0.97,29,"Woody Guthrie",290,
1,2013-07-16 00:00:00.000000000,"BP4WV",2.24,2.15,22,"Woody Guthrie",290,
0,2017-11-30 00:00:00.000000000,"BP4WV",8.93,9.56,20,"Woody Guthrie",290,
0,2017-11-28 00:00:00.000000000,"BP4WV",5.94,6.66,16,"Woody Guthrie",290,
1,2018-04-24 00:00:00.000000000,"BP4WV",2.39,2.35,12,"Woody Guthrie",290,
1,2014-11-26 00:00:00.000000000,"BP4WV",0.5,0.46,5,"Woody Guthrie",290,
0,2009-09-21 00:00:00.000000000,"BP4WV",0.45,0.49,4,"Woody Guthrie",290,
0,2017-10-31 00:00:00.000000000,"BSUIE",6.45,7.03,10,"Woody Guthrie",290,
0,2010-06-07 00:00:00.000000000,"BSUIE",1.43,1.63,30,"Woody Guthrie",290,
0,2018-03-29 00:00:00.000000000,"BSUIE",1.68,1.89,25,"Woody Guthrie",290,
1,2016-10-27 00:00:00.000000000,"BSUIE",1.75,1.68,20,"Woody Guthrie",290,
0,2016-11-08 00:00:00.000000000,"BSUIE",9.3,10.78,17,"Woody Guthrie",290,
0,2016-11-11 00:00:00.000000000,"BSUIE",3.61,4.59,14,"Woody Guthrie",290,
1,2011-07-18 00:00:00.000000000,"BSUIE",1.95,1.88,13,"Woody Guthrie",290,
0,2010-05-17 00:00:00.000000000,"BUR2C",2.71,3.06,1,"Woody Guthrie",290,
1,2009-10-14 00:00:00.000000000,"BUR2C",0.52,0.5,23,"Woody Guthrie",290,
0,2016-12-14 00:00:00.000000000,"BUR2C",9.15,10.89,12,"Woody Guthrie",290,
0,2010-08-01 00:00:00.000000000,"BW1M6",0.4,0.49,4,"Woody Guthrie",290,
0,2014-03-16 00:00:00.000000000,"BW1M6",5.91,6.36,47,"Woody Guthrie",290,
1,2018-03-15 00:00:00.000000000,"BW1M6",1.57,1.54,35,"Woody Guthrie",290,
0,2016-02-14 00:00:00.000000000,"BW1M6",3.48,3.94,33,"Woody Guthrie",290,
1,2013-12-27 00:00:00.000000000,"BW1M6",5.78,5.55,30,"Woody Guthrie",290,
0,2019-06-29 00:00:00.000000000,"BW1M6",5.78,6.79,30,"Woody Guthrie",290,
0,2019-04-11 00:00:00.000000000,"BW1M6",8.01,9.61,25,"Woody Guthrie",290,
0,2012-02-10 00:00:00.000000000,"BW1M6",8.47,9.41,23,"Woody Guthrie",290,
0,2010-12-09 00:00:00.000000000,"BW1M6",3.45,3.97,20,"Woody Guthrie",290,
0,2016-02-08 00:00:00.000000000,"BW1M6",9.36,9.93,17,"Woody Guthrie",290,
0,2018-01-18 00:00:00.000000000,"BW1M6",3.48,4.03,7,"Woody Guthrie",290,
0,2019-07-30 00:00:00.000000000,"BX9Z0",8.93,9.02,5,"Woody Guthrie",290,
1,2016-02-12 00:00:00.000000000,"BX9Z0",9.05,8.78,32,"Woody Guthrie",290,
0,2017-08-10 00:00:00.000000000,"BX9Z0",1.18,1.27,25,"Woody Guthrie",290,
1,2019-08-03 00:00:00.000000000,"BX9Z0",0.26,0.25,11,"Woody Guthrie",290,
0,2015-04-08 00:00:00.000000000,"BZL5V",9.09,10.73,2,"Woody Guthrie",290,
0,2013-12-10 00:00:00.000000000,"BZL5V",3.11,3.39,4,"Woody Guthrie",290,
0,2010-08-05 00:00:00.000000000,"B0AQH",3.35,3.61,1,"Woody Guthrie",290,
0,2018-07-14 00:00:00.000000000,"B0AQH",1.45,1.84,3,"Woody Guthrie",290,
0,2013-04-07 00:00:00.000000000,"B2IW9",4.72,4.79,4,"Woody Guthrie",290,
0,2012-02-14 00:00:00.000000000,"B2IW9",2.38,2.65,7,"Woody Guthrie",290,
0,2012-12-21 00:00:00.000000000,"B32W0",4.48,5.33,9,"Woody Guthrie",290,
0,2010-01-27 00:00:00.000000000,"B32W0",8.39,9.31,40,"Woody Guthrie",290,
0,2014-06-06 00:00:00.000000000,"B32W0",3,3.47,37,"Woody Guthrie",290,
0,2014-05-19 00:00:00.000000000,"B32W0",9.48,10.61,36,"Woody Guthrie",290,
0,2019-09-13 00:00:00.000000000,"B32W0",7.84,9.17,15,"Woody Guthrie",290,
0,2012-12-13 00:00:00.000000000,"B32W0",9.62,10,10,"Woody Guthrie",290,
0,2016-05-02 00:00:00.000000000,"B4KFE",8.02,9.14,10,"Woody Guthrie",290,
0,2011-06-24 00:00:00.000000000,"B4KFE",6.66,6.99,18,"Woody Guthrie",290,
0,2019-04-27 00:00:00.000000000,"B4KFE",8.62,9.54,12,"Woody Guthrie",290,
0,2018-04-13 00:00:00.000000000,"B78UJ",0.06,0.06,7,"Woody Guthrie",290,
0,2016-09-14 00:00:00.000000000,"B78UJ",1.88,2.05,9,"Woody Guthrie",290,
0,2018-12-31 00:00:00.000000000,"B8HP4",5.18,6.1,1,"Woody Guthrie",290,
0,2012-09-24 00:00:00.000000000,"B8HP4",7.86,8.81,33,"Woody Guthrie",290,
0,2013-06-23 00:00:00.000000000,"B8HP4",7.86,9.95,33,"Woody Guthrie",290,
1,2009-09-21 00:00:00.000000000,"B8HP4",3.17,3.14,22,"Woody Guthrie",290,
1,2019-01-07 00:00:00.000000000,"B8HP4",0.26,0.24,17,"Woody Guthrie",290,
