"RESULTADO","DATA_EXECUCAO","PRODUTO","TEMPO_PLAN","TEMPO_REAL","OPERACAO","NOME","ID_PESSOA",
0,2013-06-04 00:00:00.000000000,"KGVRC",8.35,9.02,37,"Philipp Ludwig von Seidel",27,
0,2016-03-26 00:00:00.000000000,"KGVRC",6.75,9.23,44,"Philipp Ludwig von Seidel",27,
0,2016-11-16 00:00:00.000000000,"KGVRC",5.47,6.13,14,"Philipp Ludwig von Seidel",27,
0,2011-03-11 00:00:00.000000000,"OQ8X3",0.45,0.46,45,"Philipp Ludwig von Seidel",27,
0,2017-01-01 00:00:00.000000000,"OQ8X3",8.79,9.42,40,"Philipp Ludwig von Seidel",27,
1,2011-10-08 00:00:00.000000000,"OQ8X3",8.83,8.47,38,"Philipp Ludwig von Seidel",27,
0,2012-10-07 00:00:00.000000000,"OQ8X3",5.31,5.89,16,"Philipp Ludwig von Seidel",27,
1,2019-08-22 00:00:00.000000000,"OQ8X3",5.73,5.56,4,"Philipp Ludwig von Seidel",27,
0,2010-01-05 00:00:00.000000000,"OQ8X3",4.6,5.11,15,"Philipp Ludwig von Seidel",27,
0,2010-06-02 00:00:00.000000000,"TKZXY",6.78,7.19,29,"Philipp Ludwig von Seidel",27,
0,2010-06-12 00:00:00.000000000,"TKZXY",5.35,5.55,27,"Philipp Ludwig von Seidel",27,
0,2018-05-14 00:00:00.000000000,"TKZXY",9.61,10.19,18,"Philipp Ludwig von Seidel",27,
0,2012-01-21 00:00:00.000000000,"TKZXY",6.6,7.41,8,"Philipp Ludwig von Seidel",27,
0,2019-03-24 00:00:00.000000000,"TKZXY",1.13,1.28,2,"Philipp Ludwig von Seidel",27,
0,2019-03-24 00:00:00.000000000,"TKZXY",2.89,3.41,1,"Philipp Ludwig von Seidel",27,
1,2019-04-04 00:00:00.000000000,"TKZXY",6.78,6.1,29,"Philipp Ludwig von Seidel",27,
0,2013-06-09 00:00:00.000000000,"WK41K",0.99,1.18,18,"Philipp Ludwig von Seidel",27,
0,2014-05-10 00:00:00.000000000,"WK41K",0.11,0.14,13,"Philipp Ludwig von Seidel",27,
0,2009-04-23 00:00:00.000000000,"WK41K",9.14,9.78,11,"Philipp Ludwig von Seidel",27,
0,2015-05-09 00:00:00.000000000,"WK41K",4.65,5.46,8,"Philipp Ludwig von Seidel",27,
0,2009-08-13 00:00:00.000000000,"WK41K",4.65,5.02,8,"Philipp Ludwig von Seidel",27,
0,2013-06-02 00:00:00.000000000,"WK41K",8.72,9.7,6,"Philipp Ludwig von Seidel",27,
1,2015-06-26 00:00:00.000000000,"WK41K",4.95,4.65,2,"Philipp Ludwig von Seidel",27,
1,2012-02-21 00:00:00.000000000,"WK41K",1.61,1.58,19,"Philipp Ludwig von Seidel",27,
0,2012-02-25 00:00:00.000000000,"WK41K",3.22,3.35,26,"Philipp Ludwig von Seidel",27,
0,2016-08-15 00:00:00.000000000,"WK41K",2.49,2.94,28,"Philipp Ludwig von Seidel",27,
0,2011-01-17 00:00:00.000000000,"WK41K",7.99,9.03,30,"Philipp Ludwig von Seidel",27,
1,2016-10-21 00:00:00.000000000,"WK41K",2.6,2.42,36,"Philipp Ludwig von Seidel",27,
1,2015-06-24 00:00:00.000000000,"WK41K",6.61,5.95,47,"Philipp Ludwig von Seidel",27,
0,2019-08-15 00:00:00.000000000,"WK41K",7.19,8.31,43,"Philipp Ludwig von Seidel",27,
0,2010-01-09 00:00:00.000000000,"WK41K",0.22,0.22,38,"Philipp Ludwig von Seidel",27,
